,NI,u
11858,0.0,12646
11859,0.0,10707
11860,0.0,10919
11861,0.0,7528
11862,0.0,13490
11863,0.0,9179
11864,0.0,7035
11865,0.0,13478
11866,0.0,14838
11867,0.0,9177
11868,0.0,5780
11869,0.0,10139
11870,0.0,5224
11871,0.0,2416
11872,0.0,7474
11873,0.0,11486
11874,0.0,3024
11875,0.0,9575
11876,0.0,14039
11877,0.0,14325
11878,0.0,2789
11879,0.0,6140
11880,0.0,182
11881,0.0,4815
11882,0.0,2348
11883,0.0,13406
11884,0.0,7572
11885,0.0,5350
11886,0.0,12611
11887,0.0,10010
11888,0.0,9701
11889,0.0,6144
11890,0.0,14201
11891,0.0,9665
11892,0.0,13409
11893,0.0,12574
11894,0.0,4362
11895,0.0,11290
11896,0.0,11406
11897,0.0,10506
11898,0.0,6012
11899,0.0,5181
11900,0.0,11291
11901,0.0,7325
11902,0.0,7358
11903,0.0,10827
11904,0.0,9861
11905,0.0,9161
11906,0.0,6822
11907,0.0,12957
11908,0.0,1733
11909,0.0,4102
11910,0.0,13298
11911,0.0,12627
11912,0.0,3076
11913,0.0,10586
11914,0.0,10715
11915,0.0,3307
11916,0.0,14724
11917,0.0,10713
11918,0.0,2296
11919,0.0,10363
11920,0.0,10189
11921,0.0,5736
11922,0.0,12355
11923,0.0,7312
11924,0.0,8519
11925,0.0,15125
11926,0.0,5269
11927,0.0,5040
11928,0.0,13226
11929,0.0,10174
11930,0.0,10109
11931,0.0,2403
11932,0.0,7335
11933,0.0,433
11934,0.0,2395
11935,0.0,12197
11936,0.0,10110
11937,0.0,11492
11938,0.0,5293
11939,0.0,7468
11940,0.0,8941
11941,0.0,15102
11942,0.0,9873
11943,0.0,13166
11944,0.0,5576
11945,0.0,10102
11946,0.0,10202
11947,0.0,7033
11948,0.0,3810
11949,0.0,5037
11950,0.0,5819
11951,0.0,6853
11952,0.0,5523
11953,0.0,14283
11954,0.0,12867
11955,0.0,13483
11956,0.0,11638
11957,0.0,7625
11958,0.0,669
11959,0.0,2613
11960,0.0,10850
11961,0.0,14110
11962,0.0,9183
11963,0.0,4364
11964,0.0,14396
11965,0.0,11970
11966,0.0,15063
11967,0.0,3717
11968,0.0,6782
11969,0.0,5777
11970,0.0,12643
11971,0.0,11008
11972,0.0,13049
11973,0.0,4937
11974,0.0,10198
11975,0.0,11666
11976,0.0,10073
11977,0.0,7601
11978,0.0,1330
11979,0.0,3293
11980,0.0,5566
11981,0.0,13014
11982,0.0,13010
11983,0.0,4709
11984,0.0,12439
11985,0.0,11294
11986,0.0,7429
11987,0.0,2219
11988,0.0,13793
11989,0.0,10721
11990,0.0,5513
11991,0.0,10385
11992,0.0,6324
11993,0.0,5981
11994,0.0,7289
11995,0.0,12282
11996,0.0,9419
11997,0.0,5323
11998,0.0,7610
11999,0.0,5411
12000,0.0,8732
12001,0.0,13463
12002,0.0,6283
12003,0.0,14156
12004,0.0,14230
12005,0.0,1334
12006,0.0,10019
12007,0.0,10979
12008,0.0,14429
12009,0.0,6869
12010,0.0,1287
12011,0.0,13813
12012,0.0,4710
12013,0.0,9192
12014,0.0,10495
12015,0.0,11261
12016,0.0,3476
12017,0.0,10817
12018,0.0,12866
12019,0.0,9394
12020,0.0,12858
12021,0.0,1123
12022,0.0,14068
12023,0.0,14603
12024,0.0,11272
12025,0.0,2468
12026,0.0,12834
12027,0.0,13953
12028,0.0,10805
12029,0.0,5469
12030,0.0,5226
12031,0.0,13315
12032,0.0,2811
12033,0.0,5696
12034,0.0,12445
12035,0.0,5036
12036,0.0,11847
12037,0.0,3377
12038,0.0,4939
12039,0.0,10459
12040,0.0,10504
12041,0.0,9021
12042,0.0,10727
12043,0.0,2605
12044,0.0,3371
12045,0.0,4598
12046,0.0,10456
12047,0.0,10210
12048,0.0,11951
12049,0.0,6293
12050,0.0,10728
12051,0.0,11843
12052,0.0,3259
12053,0.0,4369
12054,0.0,2894
12055,0.0,10300
12056,0.0,9803
12057,0.0,10592
12058,0.0,2889
12059,0.0,12417
12060,0.0,4442
12061,0.0,9110
12062,0.0,11577
12063,0.0,14527
12064,0.0,14844
12065,0.0,10211
12066,0.0,6984
12067,0.0,13177
12068,0.0,11806
12069,0.0,12702
12070,0.0,10287
12071,0.0,3585
12072,0.0,12650
12073,0.0,6908
12074,0.0,676
12075,0.0,14452
12076,0.0,3372
12077,0.0,11825
12078,0.0,5295
12079,0.0,11873
12080,0.0,5625
12081,0.0,12671
12082,0.0,4600
12083,0.0,9430
12084,0.0,6854
12085,0.0,9426
12086,0.0,11017
12087,0.0,10563
12088,0.0,2798
12089,0.0,13673
12090,0.0,11132
12091,0.0,14727
12092,0.0,2542
12093,0.0,8980
12094,0.0,11583
12095,0.0,2768
12096,0.0,9878
12097,0.0,11112
12098,0.0,14987
12099,0.0,7310
12100,0.0,11216
12101,0.0,5227
12102,0.0,12530
12103,0.0,10760
12104,0.0,12279
12105,0.0,5459
12106,0.0,3014
12107,0.0,8703
12108,0.0,1150
12109,0.0,10731
12110,0.0,7348
12111,0.0,2426
12112,0.0,9883
12113,0.0,697
12114,0.0,6156
12115,0.0,13548
12116,0.0,14953
12117,0.0,12428
12118,0.0,5989
12119,0.0,10723
12120,0.0,5531
12121,0.0,5861
12122,0.0,11857
12123,0.0,6457
12124,0.0,4602
12125,0.0,5160
12126,0.0,9181
12127,0.0,12430
12128,0.0,6160
12129,0.0,2994
12130,0.0,3000
12131,0.0,14531
12132,0.0,12149
12133,0.0,5410
12134,0.0,15041
12135,0.0,6155
12136,0.0,10935
12137,0.0,14629
12138,0.0,10371
12139,0.0,14191
12140,0.0,2691
12141,0.0,9629
12142,0.0,8493
12143,0.0,3715
12144,0.0,9151
12145,0.0,4368
12146,0.0,10015
12147,0.0,10505
12148,0.0,10889
12149,0.0,11745
12150,0.0,12063
12151,0.0,12438
12152,0.0,12378
12153,0.0,5509
12154,0.0,10576
12155,0.0,1561
12156,0.0,12314
12157,0.0,3536
12158,0.0,1734
12159,0.0,12244
12160,0.0,11388
12161,0.0,5409
12162,0.0,14598
12163,0.0,4720
12164,0.0,11229
12165,0.0,8246
12166,0.0,9440
12167,0.0,11829
12168,0.0,181
12169,0.0,11469
12170,0.0,11622
12171,0.0,8947
12172,0.0,8946
12173,0.0,13296
12174,0.0,12884
12175,0.0,4269
12176,0.0,11023
12177,0.0,1608
12178,0.0,6427
12179,0.0,13305
12180,0.0,2586
12181,0.0,2135
12182,0.0,6989
12183,0.0,9588
12184,0.0,14024
12185,0.0,11826
12186,0.0,13171
12187,0.0,6828
12188,0.0,10467
12189,0.0,8541
12190,0.0,2236
12191,0.0,9713
12192,0.0,2428
12193,0.0,3522
12194,0.0,5272
12195,0.0,10544
12196,0.0,4722
12197,0.0,9587
12198,0.0,1214
12199,0.0,3521
12200,0.0,14915
12201,0.0,13374
12202,0.0,2575
12203,0.0,5480
12204,0.0,13569
12205,0.0,5733
12206,0.0,11833
12207,0.0,12110
12208,0.0,10468
12209,0.0,5180
12210,0.0,11411
12211,0.0,10218
12212,0.0,11049
12213,0.0,9218
12214,0.0,8997
12215,0.0,14379
12216,0.0,672
12217,0.0,4894
12218,0.0,11714
12219,0.0,14517
12220,0.0,11412
12221,0.0,14128
12222,0.0,5011
12223,0.0,13973
12224,0.0,6289
12225,0.0,400
12226,0.0,11641
12227,0.0,9225
12228,0.0,10624
12229,0.0,2136
12230,0.0,9447
12231,0.0,4947
12232,0.0,2474
12233,0.0,7133
12234,0.0,11937
12235,0.0,3346
12236,0.0,14509
12237,0.0,6642
12238,0.0,9226
12239,0.0,9719
12240,0.0,5271
12241,0.0,8889
12242,0.0,7137
12243,0.0,10605
12244,0.0,10796
12245,0.0,6171
12246,0.0,10058
12247,0.0,3232
12248,0.0,10963
12249,0.0,4472
12250,0.0,5481
12251,0.0,9791
12252,0.0,1360
12253,0.0,10798
12254,0.0,14702
12255,0.0,2514
12256,0.0,9901
12257,0.0,5232
12258,0.0,11413
12259,0.0,10023
12260,0.0,11276
12261,0.0,12437
12262,0.0,13902
12263,0.0,5568
12264,0.0,9904
12265,0.0,2597
12266,0.0,10776
12267,0.0,8550
12268,0.0,10055
12269,0.0,11903
12270,0.0,1457
12271,0.0,12185
12272,0.0,7320
12273,0.0,12404
12274,0.0,5648
12275,0.0,11433
12276,0.0,5338
12277,0.0,12563
12278,0.0,5234
12279,0.0,4497
12280,0.0,4794
12281,0.0,10654
12282,0.0,5301
12283,0.0,9644
12284,0.0,11998
12285,0.0,1649
12286,0.0,14506
12287,0.0,13639
12288,0.0,5013
12289,0.0,2866
12290,0.0,11939
12291,0.0,9074
12292,0.0,8275
12293,0.0,5860
12294,0.0,13822
12295,0.0,4475
12296,0.0,9075
12297,0.0,11183
12298,0.0,3162
12299,0.0,1181
12300,0.0,13527
12301,0.0,11619
12302,0.0,5328
12303,0.0,3494
12304,0.0,13224
12305,0.0,14455
12306,0.0,8763
12307,0.0,12484
12308,0.0,8952
12309,0.0,11163
12310,0.0,4795
12311,0.0,12114
12312,0.0,6521
12313,0.0,5058
12314,0.0,10325
12315,0.0,11677
12316,0.0,11673
12317,0.0,5528
12318,0.0,6408
12319,0.0,5326
12320,0.0,10224
12321,0.0,14397
12322,0.0,9763
12323,0.0,14667
12324,0.0,10393
12325,0.0,2864
12326,0.0,10464
12327,0.0,4727
12328,0.0,5865
12329,0.0,2831
12330,0.0,9457
12331,0.0,6078
12332,0.0,15099
12333,0.0,4956
12334,0.0,4954
12335,0.0,4445
12336,0.0,12373
12337,0.0,15107
12338,0.0,2477
12339,0.0,451
12340,0.0,12074
12341,0.0,5014
12342,0.0,10763
12343,0.0,9233
12344,0.0,9231
12345,0.0,14131
12346,0.0,9227
12347,0.0,14648
12348,0.0,11303
12349,0.0,5273
12350,0.0,5649
12351,0.0,11133
12352,0.0,5112
12353,0.0,4728
12354,0.0,1813
12355,0.0,14907
12356,0.0,5153
12357,0.0,10229
12358,0.0,11377
12359,0.0,5880
12360,0.0,11760
12361,0.0,4730
12362,0.0,5891
12363,0.0,9887
12364,0.0,2073
12365,0.0,9912
12366,0.0,1341
12367,0.0,3108
12368,0.0,8295
12369,0.0,4729
12370,0.0,9649
12371,0.0,3330
12372,0.0,4856
12373,0.0,3785
12374,0.0,694
12375,0.0,3561
12376,0.0,10899
12377,0.0,11430
12378,0.0,11499
12379,0.0,10390
12380,0.0,10228
12381,0.0,7135
12382,0.0,2397
12383,0.0,8943
12384,0.0,4478
12385,0.0,2363
12386,0.0,13771
12387,0.0,1252
12388,0.0,7583
12389,0.0,2668
12390,0.0,2476
12391,0.0,5978
12392,0.0,7448
12393,0.0,4903
12394,0.0,7134
12395,0.0,14403
12396,0.0,7360
12397,0.0,5274
12398,0.0,2306
12399,0.0,4537
12400,0.0,4957
12401,0.0,9915
12402,0.0,7467
12403,0.0,14611
12404,0.0,15171
12405,0.0,10333
12406,0.0,838
12407,0.0,5442
12408,0.0,4668
12409,0.0,9453
12410,0.0,4535
12411,0.0,12407
12412,0.0,11144
12413,0.0,11136
12414,0.0,12601
12415,0.0,5029
12416,0.0,9646
12417,0.0,8956
12418,0.0,9537
12419,0.0,577
12420,0.0,5420
12421,0.0,5238
12422,0.0,11308
12423,0.0,12068
12424,0.0,6388
12425,0.0,1801
12426,0.0,6827
12427,0.0,2192
12428,0.0,4622
12429,0.0,10233
12430,0.0,6744
12431,0.0,10673
12432,0.0,14918
12433,0.0,12275
12434,0.0,3297
12435,0.0,13903
12436,0.0,5604
12437,0.0,5515
12438,0.0,6149
12439,0.0,6348
12440,0.0,6424
12441,0.0,11174
12442,0.0,9463
12443,0.0,6258
12444,0.0,2480
12445,0.0,12083
12446,0.0,12506
12447,0.0,8571
12448,0.0,13254
12449,0.0,2950
12450,0.0,11473
12451,0.0,9474
12452,0.0,2368
12453,0.0,1239
12454,0.0,4963
12455,0.0,13577
12456,0.0,4736
12457,0.0,15158
12458,0.0,5032
12459,0.0,5200
12460,0.0,1680
12461,0.0,9471
12462,0.0,5152
12463,0.0,10782
12464,0.0,10839
12465,0.0,2684
12466,0.0,11074
12467,0.0,10929
12468,0.0,13812
12469,0.0,4737
12470,0.0,9597
12471,0.0,9248
12472,0.0,9243
12473,0.0,9085
12474,0.0,8575
12475,0.0,7125
12476,0.0,8572
12477,0.0,3241
12478,0.0,15228
12479,0.0,5524
12480,0.0,5890
12481,0.0,6595
12482,0.0,5547
12483,0.0,3887
12484,0.0,2339
12485,0.0,7364
12486,0.0,14373
12487,0.0,3560
12488,0.0,10986
12489,0.0,12795
12490,0.0,14427
12491,0.0,9929
12492,0.0,10479
12493,0.0,11870
12494,0.0,7274
12495,0.0,2481
12496,0.0,7535
12497,0.0,5656
12498,0.0,2795
12499,0.0,2081
12500,0.0,4162
12501,0.0,11994
12502,0.0,10121
12503,0.0,4740
12504,0.0,6948
12505,0.0,9485
12506,0.0,4887
12507,0.0,8577
12508,0.0,9728
12509,0.0,11471
12510,0.0,6485
12511,0.0,5691
12512,0.0,14109
12513,0.0,10886
12514,0.0,10882
12515,0.0,11039
12516,0.0,9487
12517,0.0,2239
12518,0.0,9794
12519,0.0,7413
12520,0.0,11671
12521,0.0,14413
12522,0.0,10924
12523,0.0,10068
12524,0.0,10290
12525,0.0,3626
12526,0.0,2652
12527,0.0,2482
12528,0.0,11305
12529,0.0,10231
12530,0.0,10514
12531,0.0,1253
12532,0.0,11909
12533,0.0,10902
12534,0.0,2516
12535,0.0,8897
12536,0.0,4479
12537,0.0,11841
12538,0.0,5708
12539,0.0,8579
12540,0.0,10923
12541,0.0,14199
12542,0.0,10336
12543,0.0,1459
12544,0.0,4966
12545,0.0,13939
12546,0.0,5042
12547,0.0,5198
12548,0.0,5162
12549,0.0,4171
12550,0.0,8900
12551,0.0,2
12552,0.0,9491
12553,0.0,6678
12554,0.0,14856
12555,0.0,12787
12556,0.0,9932
12557,0.0,7338
12558,0.0,15136
12559,0.0,6898
12560,0.0,10698
12561,0.0,9253
12562,0.0,5303
12563,0.0,4626
12564,0.0,8583
12565,0.0,10678
12566,0.0,13838
12567,0.0,12161
12568,0.0,14687
12569,0.0,2432
12570,0.0,8783
12571,0.0,11590
12572,0.0,9675
12573,0.0,6045
12574,0.0,4745
12575,0.0,5131
12576,0.0,9762
12577,0.0,11974
12578,0.0,7361
12579,0.0,6135
12580,0.0,5416
12581,0.0,10613
12582,0.0,10609
12583,0.0,14797
12584,0.0,9490
12585,0.0,9355
12586,0.0,7575
12587,0.0,3166
12588,0.0,11313
12589,0.0,5975
12590,0.0,13609
12591,0.0,3679
12592,0.0,1097
12593,0.0,8993
12594,0.0,9252
12595,0.0,5738
12596,0.0,4504
12597,0.0,5016
12598,0.0,9937
12599,0.0,2196
12600,0.0,6728
12601,0.0,9257
12602,0.0,5015
12603,0.0,12687
12604,0.0,11466
12605,0.0,3054
12606,0.0,10064
12607,0.0,13198
12608,0.0,6062
12609,0.0,6600
12610,0.0,6172
12611,0.0,12259
12612,0.0,4631
12613,0.0,4295
12614,0.0,8591
12615,0.0,12148
12616,0.0,9031
12617,0.0,15150
12618,0.0,13575
12619,0.0,14130
12620,0.0,9265
12621,0.0,6226
12622,0.0,9263
12623,0.0,4769
12624,0.0,9212
12625,0.0,14971
12626,0.0,5598
12627,0.0,10733
12628,0.0,5614
12629,0.0,4297
12630,0.0,8595
12631,0.0,10967
12632,0.0,12210
12633,0.0,11945
12634,0.0,7255
12635,0.0,12825
12636,0.0,12230
12637,0.0,1822
12638,0.0,10901
12639,0.0,9919
12640,0.0,5899
12641,0.0,11782
12642,0.0,3457
12643,0.0,6528
12644,0.0,3747
12645,0.0,2429
12646,0.0,5045
12647,0.0,12425
12648,0.0,13488
12649,0.0,4634
12650,0.0,10335
12651,0.0,1798
12652,0.0,5756
12653,0.0,12199
12654,0.0,1112
12655,0.0,2235
12656,0.0,4539
12657,0.0,6973
12658,0.0,11732
12659,0.0,9341
12660,0.0,9333
12661,0.0,5506
12662,0.0,9997
12663,0.0,12990
12664,0.0,4895
12665,0.0,5056
12666,0.0,10600
12667,0.0,12907
12668,0.0,10342
12669,0.0,3570
12670,0.0,14901
12671,0.0,9885
12672,0.0,10896
12673,0.0,5557
12674,0.0,10242
12675,0.0,8798
12676,0.0,8797
12677,0.0,8603
12678,0.0,8795
12679,0.0,4868
12680,0.0,4750
12681,0.0,9500
12682,0.0,10485
12683,0.0,11996
12684,0.0,15208
12685,0.0,11231
12686,0.0,6291
12687,0.0,12111
12688,0.0,9274
12689,0.0,13878
12690,0.0,14776
12691,0.0,8908
12692,0.0,10159
12693,0.0,9943
12694,0.0,5120
12695,0.0,2559
12696,0.0,825
12697,0.0,9014
12698,0.0,4682
12699,0.0,13061
12700,0.0,6588
12701,0.0,4400
12702,0.0,10285
12703,0.0,5122
12704,0.0,4972
12705,0.0,5278
12706,0.0,11318
12707,0.0,10481
12708,0.0,2533
12709,0.0,7856
12710,0.0,9766
12711,0.0,10135
12712,0.0,11763
12713,0.0,5888
12714,0.0,3155
12715,0.0,12872
12716,0.0,1560
12717,0.0,1504
12718,0.0,14621
12719,0.0,4865
12720,0.0,6664
12721,0.0,5786
12722,0.0,10050
12723,0.0,9940
12724,0.0,5815
12725,0.0,12521
12726,0.0,9564
12727,0.0,7552
12728,0.0,5065
12729,0.0,12836
12730,0.0,4867
12731,0.0,8358
12732,0.0,14061
12733,0.0,1075
12734,0.0,9768
12735,0.0,2854
12736,0.0,6820
12737,0.0,4304
12738,0.0,13051
12739,0.0,2201
12740,0.0,9277
12741,0.0,13271
12742,0.0,2654
12743,0.0,13116
12744,0.0,2487
12745,0.0,9951
12746,0.0,13797
12747,0.0,14460
12748,0.0,13945
12749,0.0,15037
12750,0.0,11699
12751,0.0,9934
12752,0.0,1427
12753,0.0,12501
12754,0.0,5244
12755,0.0,7371
12756,0.0,9914
12757,0.0,11943
12758,0.0,13963
12759,0.0,9281
12760,0.0,9898
12761,0.0,6161
12762,0.0,1703
12763,0.0,14217
12764,0.0,15077
12765,0.0,2488
12766,0.0,12175
12767,0.0,11172
12768,0.0,10409
12769,0.0,8968
12770,0.0,11419
12771,0.0,7882
12772,0.0,9958
12773,0.0,7308
12774,0.0,13369
12775,0.0,4974
12776,0.0,13590
12777,0.0,13106
12778,0.0,14032
12779,0.0,13908
12780,0.0,15120
12781,0.0,1630
12782,0.0,9810
12783,0.0,7128
12784,0.0,7455
12785,0.0,14013
12786,0.0,4977
12787,0.0,13895
12788,0.0,14451
12789,0.0,2931
12790,0.0,5585
12791,0.0,8910
12792,0.0,10732
12793,0.0,8906
12794,0.0,14207
12795,0.0,10846
12796,0.0,14055
12797,0.0,8369
12798,0.0,677
12799,0.0,4638
12800,0.0,11256
12801,0.0,2694
12802,0.0,1258
12803,0.0,10621
12804,0.0,4892
12805,0.0,6554
12806,0.0,10252
12807,0.0,5520
12808,0.0,5083
12809,0.0,10251
12810,0.0,12675
12811,0.0,11947
12812,0.0,9962
12813,0.0,5082
12814,0.0,2490
12815,0.0,8381
12816,0.0,4308
12817,0.0,9038
12818,0.0,6189
12819,0.0,3669
12820,0.0,5311
12821,0.0,12917
12822,0.0,7510
12823,0.0,11917
12824,0.0,493
12825,0.0,3622
12826,0.0,12856
12827,0.0,12613
12828,0.0,2251
12829,0.0,15079
12830,0.0,9618
12831,0.0,2686
12832,0.0,663
12833,0.0,9284
12834,0.0,2896
12835,0.0,5126
12836,0.0,5517
12837,0.0,2322
12838,0.0,5171
12839,0.0,1722
12840,0.0,2869
12841,0.0,7404
12842,0.0,6746
12843,0.0,12015
12844,0.0,10253
12845,0.0,3515
12846,0.0,8623
12847,0.0,4645
12848,0.0,10861
12849,0.0,5067
12850,0.0,4782
12851,0.0,6940
12852,0.0,11423
12853,0.0,13782
12854,0.0,9295
12855,0.0,2336
12856,0.0,9015
12857,0.0,12752
12858,0.0,4455
12859,0.0,5407
12860,0.0,685
12861,0.0,5374
12862,0.0,1280
12863,0.0,4748
12864,0.0,1319
12865,0.0,6553
12866,0.0,9294
12867,0.0,7917
12868,0.0,4756
12869,0.0,4672
12870,0.0,10994
12871,0.0,13459
12872,0.0,10628
12873,0.0,5201
12874,0.0,14206
12875,0.0,11444
12876,0.0,14301
12877,0.0,1538
12878,0.0,9102
12879,0.0,1490
12880,0.0,9282
12881,0.0,2098
12882,0.0,2720
12883,0.0,1861
12884,0.0,8632
12885,0.0,6774
12886,0.0,4395
12887,0.0,4197
12888,0.0,11417
12889,0.0,12472
12890,0.0,5586
12891,0.0,12554
12892,0.0,5465
12893,0.0,12616
12894,0.0,2623
12895,0.0,4198
12896,0.0,8916
12897,0.0,3636
12898,0.0,13032
12899,0.0,3557
12900,0.0,7937
12901,0.0,4201
12902,0.0,5330
12903,0.0,11761
12904,0.0,10255
12905,0.0,8905
12906,0.0,5498
12907,0.0,11573
12908,0.0,12410
12909,0.0,2228
12910,0.0,13047
12911,0.0,6224
12912,0.0,14441
12913,0.0,11227
12914,0.0,13245
12915,0.0,12139
12916,0.0,14345
12917,0.0,2582
12918,0.0,10974
12919,0.0,5399
12920,0.0,14216
12921,0.0,14467
12922,0.0,3001
12923,0.0,12740
12924,0.0,11379
12925,0.0,4195
12926,0.0,10489
12927,0.0,8822
12928,0.0,5529
12929,0.0,4405
12930,0.0,5369
12931,0.0,5280
12932,0.0,4553
12933,0.0,3713
12934,0.0,4986
12935,0.0,9737
12936,0.0,8827
12937,0.0,1079
12938,0.0,9565
12939,0.0,5435
12940,0.0,13093
12941,0.0,3657
12942,0.0,13466
12943,0.0,14245
12944,0.0,9972
12945,0.0,6336
12946,0.0,13208
12947,0.0,1254
12948,0.0,9976
12949,0.0,9019
12950,0.0,8414
12951,0.0,8411
12952,0.0,137
12953,0.0,4651
12954,0.0,9106
12955,0.0,2160
12956,0.0,5130
12957,0.0,2688
12958,0.0,9107
12959,0.0,14636
12960,0.0,9105
12961,0.0,10498
12962,0.0,12201
12963,0.0,9970
12964,0.0,8992
12965,0.0,10802
12966,0.0,470
12967,0.0,12045
12968,0.0,9066
12969,0.0,11935
12970,0.0,9058
12971,0.0,11105
12972,0.0,5551
12973,0.0,13422
12974,0.0,4460
12975,0.0,9773
12976,0.0,12492
12977,0.0,4321
12978,0.0,9517
12979,0.0,8919
12980,0.0,5512
12981,0.0,12716
12982,0.0,3274
12983,0.0,4653
12984,0.0,4652
12985,0.0,2563
12986,0.0,14525
12987,0.0,10141
12988,0.0,5163
12989,0.0,5596
12990,0.0,2818
12991,0.0,8974
12992,0.0,10401
12993,0.0,5660
12994,0.0,10561
12995,0.0,10859
12996,0.0,10635
12997,0.0,13397
12998,0.0,13244
12999,0.0,13934
13000,0.0,1603
13001,0.0,9308
13002,0.0,4213
13003,0.0,4214
13004,0.0,8429
13005,0.0,11928
13006,0.0,8914
13007,0.0,9103
13008,0.0,8427
13009,0.0,12329
13010,0.0,2702
13011,0.0,497
13012,0.0,1479
13013,0.0,372
13014,0.0,9310
13015,0.0,1651
13016,0.0,14883
13017,0.0,1104
13018,0.0,11944
13019,0.0,6080
13020,0.0,10977
13021,0.0,1247
13022,0.0,5817
13023,0.0,6079
13024,0.0,11634
13025,0.0,10086
13026,0.0,13020
13027,0.0,9313
13028,0.0,4656
13029,0.0,2108
13030,0.0,4218
13031,0.0,7605
13032,0.0,9515
13033,0.0,6150
13034,0.0,15076
13035,0.0,6666
13036,0.0,9611
13037,0.0,11218
13038,0.0,5447
13039,0.0,2700
13040,0.0,7501
13041,0.0,5816
13042,0.0,5974
13043,0.0,4419
13044,0.0,4216
13045,0.0,2325
13046,0.0,10257
13047,0.0,9774
13048,0.0,5331
13049,0.0,13983
13050,0.0,10089
13051,0.0,9772
13052,0.0,6944
13053,0.0,6302
13054,0.0,1356
13055,0.0,10144
13056,0.0,13069
13057,0.0,5138
13058,0.0,5151
13059,0.0,1248
13060,0.0,13568
13061,0.0,9749
13062,0.0,12289
13063,0.0,11639
13064,0.0,11322
13065,0.0,5178
13066,0.0,11465
13067,0.0,9799
13068,0.0,8661
13069,0.0,2378
13070,0.0,8002
13071,0.0,3583
13072,0.0,9808
13073,0.0,9664
13074,0.0,5038
13075,0.0,11487
13076,0.0,11150
13077,0.0,9805
13078,0.0,12403
13079,0.0,5070
13080,0.0,10501
13081,0.0,6284
13082,0.0,9777
13083,0.0,4808
13084,0.0,6416
13085,0.0,13503
13086,0.0,3200
13087,0.0,14178
13088,0.0,9029
13089,0.0,5834
13090,0.0,9750
13091,0.0,13249
13092,0.0,5336
13093,0.0,8852
13094,0.0,2418
13095,0.0,4763
13096,0.0,9776
13097,0.0,11346
13098,0.0,913
13099,0.0,891
13100,0.0,1082
13101,0.0,15186
13102,0.0,13354
13103,0.0,8849
13104,0.0,10331
13105,0.0,9525
13106,0.0,4993
13107,0.0,9033
13108,0.0,2338
13109,0.0,9603
13110,0.0,909
13111,0.0,8022
13112,0.0,4423
13113,0.0,8486
13114,0.0,8482
13115,0.0,2813
13116,0.0,13795
13117,0.0,11109
13118,0.0,10503
13119,0.0,9682
13120,0.0,11182
13121,0.0,14475
13122,0.0,12309
13123,0.0,10819
13124,0.0,1271
13125,0.0,15160
13126,0.0,11177
13127,0.0,7405
13128,0.0,14820
13129,0.0,8422
13130,0.0,12926
13131,0.0,5913
13132,0.0,12921
13133,0.0,13888
13134,0.0,6039
13135,0.0,12042
13136,0.0,4998
13137,0.0,11448
13138,0.0,13623
13139,0.0,1761
13140,0.0,14197
13141,0.0,8667
13142,0.0,3019
13143,0.0,10353
13144,0.0,9761
13145,0.0,11445
13146,0.0,892
13147,0.0,7234
13148,0.0,719
13149,0.0,9616
13150,0.0,10989
13151,0.0,8456
13152,0.0,6938
13153,0.0,11675
13154,0.0,541
13155,0.0,8040
13156,0.0,1873
13157,0.0,12631
13158,0.0,13670
13159,0.0,5315
13160,0.0,8750
13161,0.0,11034
13162,0.0,4807
13163,0.0,9368
13164,0.0,12016
13165,0.0,3804
13166,0.0,12270
13167,0.0,1281
13168,0.0,11315
13169,0.0,9020
13170,0.0,2335
13171,0.0,2443
13172,0.0,11767
13173,0.0,4832
13174,0.0,9528
13175,0.0,9552
13176,0.0,5408
13177,0.0,6945
13178,0.0,2581
13179,0.0,14949
13180,0.0,5127
13181,0.0,9332
13182,0.0,9041
13183,0.0,2687
13184,0.0,11439
13185,0.0,11368
13186,0.0,10970
13187,0.0,8190
13188,0.0,10984
13189,0.0,9045
13190,0.0,8178
13191,0.0,5444
13192,0.0,8051
13193,0.0,4688
13194,0.0,2499
13195,0.0,5047
13196,0.0,9693
13197,0.0,12072
13198,0.0,7044
13199,0.0,10427
13200,0.0,2716
13201,0.0,3342
13202,0.0,4910
13203,0.0,12387
13204,0.0,12617
13205,0.0,11373
13206,0.0,14211
13207,0.0,14036
13208,0.0,673
13209,0.0,5617
13210,0.0,14735
13211,0.0,5392
13212,0.0,2606
13213,0.0,3380
13214,0.0,9822
13215,0.0,1359
13216,0.0,10887
13217,0.0,9695
13218,0.0,8066
13219,0.0,15143
13220,0.0,7246
13221,0.0,13036
13222,0.0,11337
13223,0.0,9690
13224,0.0,9691
13225,0.0,2169
13226,0.0,8683
13227,0.0,8054
13228,0.0,3445
13229,0.0,1367
13230,0.0,10045
13231,0.0,6570
13232,0.0,12635
13233,0.0,11607
13234,0.0,11701
13235,0.0,10943
13236,0.0,4844
13237,0.0,10825
13238,0.0,161
13239,0.0,14142
13240,0.0,4521
13241,0.0,4778
13242,0.0,14571
13243,0.0,2584
13244,0.0,13258
13245,0.0,13157
13246,0.0,5048
13247,0.0,6858
13248,0.0,7946
13249,0.0,4689
13250,0.0,10566
13251,0.0,9117
13252,0.0,11785
13253,0.0,6282
13254,0.0,14338
13255,0.0,12478
13256,0.0,10415
13257,0.0,2809
13258,0.0,10669
13259,0.0,13765
